--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
501,Marios Oikonomou,gr GRE,DF,Sampdoria,29,1992,6,220,37,6.4,2.4,3,57,0,3,17,9,0.33,1,6,-5,-2.05,-0.86,Matches,3b9858f5
502,David Okereke,ng NGA,FWMF,Cremonese,24,1997,33,2266,69,66.3,25.2,25,79,9,8,36,2,0.73,23,41,-18,-0.71,+0.45,Matches,d125f22f
503,Caleb Okoli,it ITA,DF,Atalanta,21,2001,17,960,56,28.1,10.7,9,85,8,8,24,19,1.76,19,10,+9,+0.84,+0.51,Matches,8ec109e6
504,Mathías Olivera,uy URU,DF,Napoli,24,1997,30,1643,55,48.0,18.3,17,87,14,13,13,6,2.37,29,11,+18,+0.99,-0.58,Matches,41c12f75
505,Jan Oliveras,es ESP,DF,Roma,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,5417a3bf
506,André Onana,cm CMR,GK,Inter,26,1996,24,2160,90,63.2,24.0,24,90,24,0,,14,1.88,39,24,+15,+0.62,-0.38,Matches,e9c0c1b2
507,Divock Origi,be BEL,FWMF,Milan,27,1995,27,1027,38,30.0,11.4,10,70,2,17,19,4,1.63,14,13,+1,+0.09,-0.66,Matches,43a166b4
508,Riccardo Orsolini,it ITA,MFFW,Bologna,25,1997,32,2124,66,62.1,23.6,22,83,12,10,30,2,1.59,31,31,0,0.00,-0.28,Matches,e14ec482
509,Victor Osimhen,ng NGA,FW,Napoli,23,1998,32,2566,80,75.0,28.5,30,83,13,2,32,0,2.34,59,17,+42,+1.47,+0.74,Matches,8c90fd7a
510,Remi Oudin,fr FRA,MFFW,Lecce,25,1996,31,1321,43,38.6,14.7,12,77,4,19,21,3,1.03,12,15,-3,-0.20,+0.22,Matches,ea02beaf
511,Adam Ounas,dz ALG,FWMF,Napoli,25,1996,2,15,8,0.4,0.2,0,,0,2,8,0,3.00,1,0,+1,+6.00,+4.73,Matches,ed90babd
512,Daniele Padelli,it ITA,GK,Udinese,36,1985,0,,,,,0,,0,0,,38,,,,,,,Matches,cf1c23d8
513,Simone Pafundi,it ITA,FW,Udinese,16,2006,8,85,11,2.5,0.9,0,,0,8,11,15,1.00,1,2,-1,-1.06,-1.06,Matches,8daee720
514,Riccardo Pagano,it ITA,MF,Roma,17,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,b5b9bde7
515,Marco Palestra,it ITA,MF,Atalanta,17,2005,0,,,,,0,,0,0,,2,,,,,,,Matches,1f1828dd
516,Martin Palumbo,no NOR,MF,Udinese,20,2002,0,,,,,0,,0,0,,4,,,,,,,Matches,f8d41a8c
517,Flavio Paoletti,it ITA,MF,Sampdoria,19,2003,12,284,24,8.3,3.2,1,86,0,11,18,11,0.25,1,7,-6,-1.90,-0.72,Matches,3d6cee81
518,Leandro Paredes,ar ARG,MF,Juventus,28,1994,25,977,39,28.6,10.9,8,76,3,17,22,4,1.68,15,12,+3,+0.28,-0.46,Matches,dff153a4
519,Fabiano Parisi,it ITA,DF,Empoli,21,2000,33,2830,86,82.7,31.4,33,86,28,0,,2,1.21,31,37,-6,-0.19,+0.72,Matches,0967845b
520,Mario Pašalić,hr CRO,MF,Atalanta,27,1995,32,1769,55,51.7,19.7,24,65,1,8,26,2,1.69,33,24,+9,+0.46,-0.03,Matches,e599253a
521,Patric,es ESP,DF,Lazio,29,1993,18,1413,79,41.3,15.7,16,85,13,2,27,17,2.28,30,7,+23,+1.46,+1.15,Matches,f7223718
522,Rui Patrício,pt POR,GK,Roma,34,1988,35,3150,90,92.1,35.0,35,90,35,0,,1,1.69,47,35,+12,+0.34,+0.34,Matches,79b0d6a0
523,Leonardo Pedicillo,it ITA,MF,Spezia,19,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,c224f4c3
524,Pedro,es ESP,FW,Lazio,35,1987,36,1898,53,55.5,21.1,17,73,2,19,35,0,1.89,33,20,+13,+0.62,-0.39,Matches,3ca7254a
525,Gianluca Pegolo,it ITA,GK,Sassuolo,41,1981,2,180,90,5.3,2.0,2,90,2,0,,36,0.50,1,3,-2,-1.00,-0.67,Matches,f058ed1f
526,Pietro Pellegri,it ITA,FW,Torino,21,2001,18,465,26,13.6,5.2,4,61,0,14,16,8,1.22,8,5,+3,+0.58,+0.64,Matches,a44d3a3c
527,Lorenzo Pellegrini,it ITA,MF,Roma,26,1996,32,2545,80,74.4,28.3,29,85,14,3,29,3,1.72,35,26,+9,+0.32,+0.01,Matches,4a5a45c7
528,Luca Pellegrini,it ITA,DF,Lazio,23,1999,7,180,26,5.3,2.0,1,90,1,6,15,10,1.43,4,1,+3,+1.50,+0.75,Matches,3b61c9ec
529,Pepín,gq EQG,MF,Monza,25,1996,25,1123,45,32.8,12.5,11,72,3,14,23,12,1.36,12,20,-8,-0.64,-0.80,Matches,7afb1573
530,Roberto Pereyra,ar ARG,MFFW,Udinese,31,1991,34,2820,83,82.5,31.3,33,84,20,1,32,2,1.21,41,42,-1,-0.03,-0.03,Matches,75f2c59f
531,Nehuén Pérez,ar ARG,DF,Udinese,22,2000,34,2818,83,82.4,31.3,33,85,24,1,13,0,1.18,38,39,-1,-0.03,-0.03,Matches,f7c491f1
532,Simone Perilli,it ITA,GK,Hellas Verona,27,1995,1,90,90,2.6,1.0,1,90,1,0,,35,1.00,0,0,0,0.00,+0.76,Matches,b9e11c1d
533,Mattia Perin,it ITA,GK,Juventus,29,1992,11,948,86,27.7,10.5,10,90,10,1,48,26,1.91,16,7,+9,+0.85,+0.34,Matches,4c62d0c8
534,Samuele Perisan,it ITA,GK,Empoli,24,1997,7,630,90,18.4,7.0,7,90,7,0,,29,0.57,3,9,-6,-0.86,-0.66,Matches,00a17eba
535,Matteo Pessina,it ITA,MF,Monza,25,1997,35,2932,84,85.7,32.6,34,85,25,1,30,1,1.49,44,43,+1,+0.03,+0.95,Matches,780e3631
536,Andrea Petagna,it ITA,FW,Monza,27,1995,31,1663,54,48.6,18.5,19,70,2,12,27,2,1.23,23,31,-8,-0.43,-0.64,Matches,03f946ed
537,Giuseppe Pezzella,it ITA,DF,Lecce,24,1997,16,918,57,26.8,10.2,10,80,5,6,20,18,0.75,10,18,-8,-0.78,-0.60,Matches,149c5f5d
538,Edoardo Piana,it ITA,GK,Udinese,18,2003,0,,,,,0,,0,0,,38,,,,,,,Matches,5585dc1e
539,Krzysztof Piątek,pl POL,FW,Salernitana,27,1995,33,2140,65,62.6,23.8,23,79,13,10,33,1,1.09,33,44,-11,-0.46,-0.25,Matches,17f3620a
540,Roberto Piccoli,it ITA,FW,Empoli,21,2001,13,516,40,15.1,5.7,6,68,0,7,16,4,0.85,5,7,-2,-0.35,-0.04,Matches,1cadaf34
541,Roberto Piccoli,it ITA,FW,Hellas Verona,21,2001,7,192,27,5.6,2.1,2,45,0,5,20,5,0.57,2,3,-1,-0.47,+0.28,Matches,1cadaf34
542,Charles Pickel,cd COD,MF,Cremonese,25,1997,33,2483,75,72.6,27.6,30,81,16,3,22,2,0.73,26,45,-19,-0.69,+0.66,Matches,f71ad8cb
543,Edoardo Pieragnolo,it ITA,DFMF,Sassuolo,19,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,ae67e0c4
544,Andrea Pinamonti,it ITA,FW,Sassuolo,23,1999,32,2161,68,63.2,24.0,25,77,8,7,32,0,1.16,29,32,-3,-0.12,+0.66,Matches,08aa9cd1
545,Carlo Pinsoglio,it ITA,GK,Juventus,32,1990,0,,,,,0,,0,0,,38,,,,,,,Matches,f6a06749
546,Lorenzo Pirola,it ITA,DF,Salernitana,20,2002,26,1941,75,56.8,21.6,23,82,12,3,22,11,1.12,25,38,-13,-0.60,-0.54,Matches,caec77da
547,Niccolò Pisilli,it ITA,MF,Roma,17,2004,1,1,1,0.0,0.0,0,,0,1,1,1,0.00,0,0,0,0.00,-0.32,Matches,c84dcc88
548,Marko Pjaca,hr CRO,MFFW,Empoli,27,1995,17,525,31,15.4,5.8,5,58,0,12,20,15,1.12,7,8,-1,-0.17,+0.17,Matches,2c38b327
549,Tommaso Pobega,it ITA,MF,Milan,23,1999,19,883,46,25.8,9.8,9,81,5,10,16,16,2.00,17,12,+5,+0.51,-0.06,Matches,55a1cac2
550,Suf Podgoreanu,il ISR,MF,Spezia,20,2002,0,,,,,0,,0,0,,3,,,,,,,Matches,d697a2d0
551,Paul Pogba,fr FRA,FW,Juventus,29,1993,6,111,19,3.2,1.2,1,23,0,5,18,3,2.00,3,0,+3,+2.43,+1.89,Matches,867239d3
552,Matteo Politano,it ITA,FW,Napoli,28,1993,27,1166,43,34.1,13.0,14,63,0,13,22,6,2.33,22,12,+10,+0.77,-0.79,Matches,5e861944
553,Marin Pongračić,hr CRO,DF,Lecce,24,1997,9,790,88,23.1,8.8,9,88,8,0,,10,1.44,9,9,0,0.00,+0.44,Matches,2a6cd437
554,Stefan Posch,at AUT,DF,Bologna,25,1997,30,2532,84,74.0,28.1,30,84,21,0,,3,1.63,42,34,+8,+0.28,+0.69,Matches,7f609bfc
555,Mateusz Praszelik,pl POL,MF,Hellas Verona,21,2000,0,,,,,0,,0,0,,8,,,,,,,Matches,ec6773f5
556,Ivan Provedel,it ITA,GK,Lazio,28,1994,38,3413,90,99.8,37.9,37,90,37,1,83,0,1.95,60,30,+30,+0.79,+0.79,Matches,277da414
557,Ignacio Pussetto,ar ARG,MF,Sampdoria,26,1995,5,152,30,4.4,1.7,1,53,0,4,25,3,0.60,0,2,-2,-1.18,+0.06,Matches,62437b4f
558,Niklas Pyyhtiä,fi FIN,MF,Bologna,18,2003,6,110,18,3.2,1.2,0,,0,6,18,17,1.17,3,1,+2,+1.64,+1.58,Matches,88f53b75
559,Fabio Quagliarella,it ITA,FW,Sampdoria,39,1983,23,800,35,23.4,8.9,7,73,0,16,18,10,0.39,6,21,-15,-1.69,-0.59,Matches,ee4f2f3b
560,Giacomo Quagliata,it ITA,MFDF,Cremonese,22,2000,20,699,35,20.4,7.8,6,70,1,14,20,13,0.65,6,17,-11,-1.42,-0.69,Matches,1b9c7401
561,Adrien Rabiot,fr FRA,MF,Juventus,27,1995,32,2748,86,80.4,30.5,31,88,27,1,24,0,1.91,47,27,+20,+0.66,+0.25,Matches,8794e251
562,Nemanja Radonjić,rs SRB,MFFW,Torino,26,1996,28,1461,52,42.7,16.2,16,77,4,12,20,2,1.18,18,18,0,0.00,-0.05,Matches,0630eb63
563,Ivan Radovanović,rs SRB,MFDF,Salernitana,33,1988,10,671,67,19.6,7.5,7,82,4,3,32,3,1.10,8,13,-5,-0.67,-0.38,Matches,023937a9
564,Ionuț Radu,ro ROU,GK,Cremonese,25,1997,9,810,90,23.7,9.0,9,90,9,0,,0,0.33,7,19,-12,-1.33,-0.61,Matches,67f649be
565,Ștefan Radu,ro ROU,DF,Lazio,35,1986,1,1,1,0.0,0.0,0,,0,1,1,31,3.00,1,0,+1,+90.00,+89.24,Matches,53de807a
566,Francesco Raffaelli,it ITA,GK,Bologna,17,2005,0,,,,,0,,0,0,,6,,,,,,,Matches,d827b7e7
567,Antonio Raimondo,it ITA,FW,Bologna,18,2004,2,15,8,0.4,0.2,0,,0,2,8,6,3.00,1,0,+1,+6.00,+5.92,Matches,ce1a6c7e
568,Luca Ranieri,it ITA,DF,Fiorentina,23,1999,9,508,56,14.9,5.6,5,89,4,4,16,27,2.00,14,5,+9,+1.59,+1.56,Matches,8c63fae5
569,Andrea Ranocchia,it ITA,DF,Monza,34,1988,1,47,47,1.4,0.5,1,47,0,0,,1,0.00,0,2,-2,-3.83,-3.78,Matches,539230cf
570,Filippo Ranocchia,it ITA,MFFW,Monza,21,2001,14,530,38,15.5,5.9,5,63,1,9,24,20,1.29,6,9,-3,-0.51,-0.48,Matches,d9ebed1c
571,Giacomo Raspadori,it ITA,FWMF,Napoli,22,2000,25,911,36,26.6,10.1,10,62,1,15,19,7,2.24,17,8,+9,+0.89,-0.55,Matches,6e058f06
572,Giacomo Raspadori,it ITA,FWMF,Sassuolo,22,2000,1,45,45,1.3,0.5,0,,0,1,45,0,0.00,0,1,-1,-2.00,-1.65,Matches,6e058f06
573,Federico Ravaglia,it ITA,GK,Bologna,22,1999,0,,,,,0,,0,0,,20,,,,,,,Matches,6662d731
574,Nicola Ravaglia,it ITA,GK,Sampdoria,33,1988,9,810,90,23.7,9.0,9,90,9,0,,20,0.33,6,23,-17,-1.89,-0.85,Matches,d7a35008
575,Luca Ravanelli,it ITA,DF,Cremonese,25,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,029370a7
576,Manuel Ravasio,it ITA,GK,Hellas Verona,17,2005,0,,,,,0,,0,0,,1,,,,,,,Matches,34fa77a1
577,Ante Rebić,hr CRO,MFFW,Milan,28,1993,23,980,43,28.7,10.9,10,72,2,13,20,5,1.74,17,11,+6,+0.55,0.00,Matches,536cebe5
578,Arkadiusz Reca,pl POL,MFDF,Spezia,27,1995,30,2173,72,63.5,24.1,24,83,17,6,30,1,0.71,21,38,-17,-0.70,+0.31,Matches,6213fd82
579,Iacopo Regonesi,it ITA,DF,Atalanta,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,79da1dbf
580,Alessandro Renzi,it ITA,MF,Empoli,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,6ab24faf
581,Panagiotis Retsos,gr GRE,DF,Hellas Verona,23,1998,2,122,61,3.6,1.4,1,90,1,1,32,1,0.50,1,3,-2,-1.48,-0.77,Matches,4bd00a50
582,Franck Ribéry,fr FRA,FWMF,Salernitana,39,1983,1,37,37,1.1,0.4,0,,0,1,37,0,0.00,0,0,0,0.00,+0.37,Matches,f61c7c4e
583,Samuele Ricci,it ITA,MF,Torino,20,2001,28,2070,74,60.5,23.0,23,84,15,5,28,3,1.54,28,22,+6,+0.26,+0.59,Matches,9823be92
584,Alessandro Riccio,it ITA,DF,Juventus,20,2002,0,,,,,0,,0,0,,3,,,,,,,Matches,3f9d3385
585,Tomás Rincón,ve VEN,MF,Sampdoria,34,1988,34,2555,75,74.7,28.4,30,81,17,4,31,2,0.47,18,56,-38,-1.34,-0.40,Matches,f1cfc209
586,Pablo Rodríguez,es ESP,FWMF,Lecce,20,2001,4,54,14,1.6,0.6,0,,0,4,14,14,0.25,0,0,0,0.00,+0.35,Matches,1d4e63b6
587,Ricardo Rodríguez,ch SUI,DFMF,Torino,29,1992,35,2670,76,78.1,29.7,30,85,21,5,27,2,1.34,33,31,+2,+0.07,+0.19,Matches,7f78ad23
588,Rogério,br BRA,DF,Sassuolo,24,1998,36,2996,83,87.6,33.3,34,88,29,2,9,1,1.14,41,55,-14,-0.42,-0.42,Matches,10e7f486
589,Filippo Romagna,it ITA,DF,Sassuolo,25,1997,2,46,23,1.3,0.5,0,,0,2,23,17,0.50,1,2,-1,-1.96,-1.61,Matches,84594618
590,Alessio Romagnoli,it ITA,DF,Lazio,27,1995,34,2922,86,85.4,32.5,33,88,30,1,34,2,1.82,49,28,+21,+0.65,-0.98,Matches,3ead85f9
591,Simone Romagnoli,it ITA,DF,Lecce,32,1990,7,167,24,4.9,1.9,1,90,1,6,13,11,0.71,1,4,-3,-1.62,-1.34,Matches,09899de8
592,Luka Romero,ar ARG,FW,Lazio,17,2004,6,151,25,4.4,1.7,1,68,0,5,17,28,2.00,1,2,-1,-0.60,-1.45,Matches,ca6edaa0
593,Marten de Roon,nl NED,MF,Atalanta,31,1991,35,2964,85,86.7,32.9,34,87,31,1,10,0,1.74,57,40,+17,+0.52,+0.32,Matches,2a1beb34
594,Francesco Rossi,it ITA,GK,Atalanta,31,1991,1,4,4,0.1,0.0,0,,0,1,4,36,3.00,1,0,+1,+22.50,+22.05,Matches,7b5f516f
595,Nicolò Rovella,it ITA,MF,Juventus,20,2001,3,27,9,0.8,0.3,0,,0,3,9,0,1.67,0,0,0,0.00,-0.61,Matches,e58cbfd5
596,Nicolò Rovella,it ITA,MF,Monza,20,2001,25,1740,70,50.9,19.3,21,76,9,4,34,1,1.64,31,19,+12,+0.62,+1.48,Matches,e58cbfd5
597,Amir Rrahmani,xk KVX,DF,Napoli,28,1994,29,2448,84,71.6,27.2,27,89,25,2,23,3,2.31,56,22,+34,+1.25,-0.14,Matches,4b3e1a38
598,Ruan,br BRA,DF,Sassuolo,23,1999,23,1711,74,50.0,19.0,21,81,12,2,7,12,1.09,25,31,-6,-0.32,+0.11,Matches,a378a02a
599,Daniele Rugani,it ITA,DF,Juventus,28,1994,9,564,63,16.5,6.3,6,88,5,3,12,29,2.11,9,2,+7,+1.12,+0.61,Matches,14b8fcdf
600,Fabio Ruggeri,it ITA,DF,Lazio,17,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,16eb9aa3
601,Matteo Ruggeri,it ITA,MFDF,Atalanta,20,2002,15,829,55,24.2,9.2,8,90,8,7,16,13,1.67,19,13,+6,+0.65,+0.23,Matches,ae9898c5
602,Mário Rui,pt POR,DF,Napoli,31,1991,22,1749,80,51.1,19.4,21,81,7,1,45,8,2.77,47,16,+31,+1.60,+0.63,Matches,0b5a292a
603,Alessandro Russo,it ITA,GK,Sassuolo,21,2001,1,90,90,2.6,1.0,1,90,1,0,,33,0.00,1,3,-2,-2.00,-1.68,Matches,3945ac70
604,Diego Russo,it ITA,MF,Udinese,17,2005,0,,,,,0,,0,0,,3,,,,,,,Matches,0e03a4c7
605,Abdelhamid Sabiri,ma MAR,MF,Sampdoria,25,1996,18,1069,59,31.3,11.9,12,75,6,6,28,4,0.50,6,20,-14,-1.18,+0.08,Matches,4830e0af
606,Alexis Saelemaekers,be BEL,MF,Milan,23,1999,30,1403,47,41.0,15.6,14,67,0,16,29,1,1.70,21,16,+5,+0.32,-0.39,Matches,ee251371
607,Jacopo Sala,it ITA,MF,Spezia,30,1991,6,112,19,3.3,1.2,1,66,0,5,9,22,0.83,0,4,-4,-3.21,-2.48,Matches,da5a981b
608,Eddie Salcedo,it ITA,FW,Inter,20,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,0489bb30
609,Lazar Samardzic,rs SRB,MFFW,Udinese,20,2002,37,1848,50,54.0,20.5,19,75,3,18,24,1,1.22,29,27,+2,+0.10,+0.27,Matches,217c93a1
610,Junior Sambia,cf CTA,MFDF,Salernitana,25,1996,22,697,32,20.4,7.7,7,69,1,15,14,16,1.00,8,10,-2,-0.26,+0.14,Matches,24eb7ed6
611,Jasper Samooja,fi FIN,GK,Lecce,19,2003,0,,,,,0,,0,0,,3,,,,,,,Matches,8f3f09e3
612,Antonio Sanabria,py PAR,FW,Torino,26,1996,33,2433,74,71.1,27.0,28,82,12,5,25,2,1.33,29,31,-2,-0.07,-0.35,Matches,0a447501
613,Leandro Sanca,gw GNB,MF,Spezia,22,2000,4,32,8,0.9,0.4,0,,0,4,8,11,0.50,0,2,-2,-5.63,-4.85,Matches,4295f19c
614,Alex Sandro,br BRA,DF,Juventus,31,1991,25,1787,71,52.3,19.9,21,82,16,4,15,8,1.92,35,20,+15,+0.76,+0.31,Matches,0d82903c
615,Nicola Sansone,it ITA,FWMF,Bologna,30,1991,18,740,41,21.6,8.2,8,69,2,10,19,8,1.33,16,9,+7,+0.85,+0.95,Matches,7eb97a8e
616,Riccardo Saponara,it ITA,MFFW,Fiorentina,30,1991,29,1208,42,35.3,13.4,14,62,0,15,23,8,1.55,21,17,+4,+0.30,+0.05,Matches,3bb7af3b
617,Gianluca Saro,it ITA,GK,Cremonese,22,2000,0,,,,,0,,0,0,,38,,,,,,,Matches,d8e7087b
618,Mouhamadou Sarr,sn SEN,GK,Cremonese,25,1997,2,180,90,5.3,2.0,2,90,2,0,,31,1.50,4,3,+1,+0.50,+1.44,Matches,b959a0d1
619,Martin Satriano,uy URU,FW,Empoli,21,2001,31,1705,55,49.9,18.9,20,76,5,11,17,6,1.03,15,27,-12,-0.63,-0.63,Matches,86383d0e
620,Simone Scaglia,it ITA,GK,Juventus,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,6800563c
621,Giorgio Scalvini,it ITA,DF,Atalanta,18,2003,32,2335,73,68.3,25.9,29,79,15,3,19,4,1.75,46,35,+11,+0.42,-0.16,Matches,1e9aa637
622,Jerdy Schouten,nl NED,MF,Bologna,25,1997,33,2509,76,73.4,27.9,29,84,17,4,16,1,1.27,35,37,-2,-0.07,-0.66,Matches,2cfae697
623,Perr Schuurs,nl NED,DF,Torino,22,1999,30,2326,78,68.0,25.8,28,82,21,2,14,4,1.43,26,29,-3,-0.12,-0.45,Matches,e613313c
624,Demba Seck,sn SEN,MFFW,Torino,21,2001,19,519,27,15.2,5.8,6,65,0,13,10,17,1.21,2,5,-3,-0.52,-0.64,Matches,16463a79
625,Jacopo Seghetti,it ITA,GK,Empoli,17,2005,0,,,,,0,,0,0,,2,,,,,,,Matches,70a10677
626,Telasco Segovia,ve VEN,MF,Sampdoria,19,2003,1,4,4,0.1,0.0,0,,0,1,4,5,0.00,0,0,0,0.00,+1.24,Matches,9142b22f
627,Jacopo Segre,it ITA,MF,Torino,25,1997,1,21,21,0.6,0.2,0,,0,1,21,1,3.00,0,1,-1,-4.29,-4.34,Matches,3cb132e6
628,Nikola Sekulov,it ITA,MF,Juventus,20,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,b2e08cb6
629,Vivaldo Semedo,pt POR,FW,Udinese,17,2005,5,36,7,1.1,0.4,0,,0,5,7,8,0.20,0,1,-1,-2.50,-2.50,Matches,b6baba31
630,Stefano Sensi,it ITA,MF,Monza,26,1995,28,1618,58,47.3,18.0,21,70,4,7,22,5,1.36,17,25,-8,-0.44,-0.64,Matches,b70bde8f
631,Luigi Sepe,it ITA,GK,Salernitana,31,1991,17,1530,90,44.7,17.0,17,90,17,0,,16,1.00,19,27,-8,-0.47,-0.18,Matches,343f753a
632,Leonardo Sernicola,it ITA,MFDF,Cremonese,25,1997,32,2317,72,67.7,25.7,27,82,18,5,22,4,0.78,25,50,-25,-0.97,-0.32,Matches,dd7febd8
633,Alessandro Sersanti,it ITA,MF,Juventus,20,2002,0,,,,,0,,0,0,,3,,,,,,,Matches,5af3cc62
634,Andres Sfait,ro ROU,MF,Salernitana,17,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,4fb7cc15
635,Stephan El Shaarawy,it ITA,MF,Roma,29,1992,29,1523,53,44.5,16.9,14,77,5,15,30,5,1.62,35,16,+19,+1.12,+1.45,Matches,d3aaad90
636,Aimar Sher,iq IRQ,MF,Spezia,19,2002,0,,,,,0,,0,0,,12,,,,,,,Matches,ef301f96
637,Eldor Shomurodov,uz UZB,FW,Spezia,27,1995,15,809,54,23.7,9.0,9,80,6,6,15,3,0.56,6,16,-10,-1.11,-0.39,Matches,57469b2d
638,Eldor Shomurodov,uz UZB,FW,Roma,27,1995,6,119,20,3.5,1.3,1,65,0,5,11,13,1.17,2,1,+1,+0.76,+0.46,Matches,57469b2d
639,Éderson Silva,br BRA,MF,Atalanta,23,1999,35,2215,63,64.8,24.6,25,77,10,10,30,1,1.63,37,31,+6,+0.24,-0.65,Matches,a9202def
640,Marco Silvestri,it ITA,GK,Udinese,31,1991,38,3420,90,100.0,38.0,38,90,38,0,,0,1.21,47,48,-1,-0.03,,Matches,0d422df7
641,Giovanni Simeone,ar ARG,FW,Napoli,27,1995,25,406,16,11.9,4.5,1,75,0,24,14,10,2.20,9,7,+2,+0.44,-0.96,Matches,343c0d52
642,Wilfried Singo,ci CIV,MF,Torino,21,2000,31,2046,66,59.8,22.7,24,78,9,7,24,3,1.32,26,27,-1,-0.04,-0.17,Matches,8b609c34
643,Salvatore Sirigu,it ITA,GK,Fiorentina,35,1987,1,90,90,2.6,1.0,1,90,1,0,,7,3.00,2,0,+2,+2.00,+1.78,Matches,10dc46f0
644,Salvatore Sirigu,it ITA,GK,Napoli,35,1987,0,,,,,0,,0,0,,15,,,,,,,Matches,10dc46f0
645,Łukasz Skorupski,pl POL,GK,Bologna,31,1991,37,3330,90,97.4,37.0,37,90,37,0,,0,1.38,50,49,+1,+0.03,-2.97,Matches,ab4449d6
646,Milan Škriniar,sk SVK,DF,Inter,27,1995,21,1769,84,51.7,19.7,20,87,17,1,33,2,1.95,37,23,+14,+0.71,-0.11,Matches,30f5ffa9
647,Chris Smalling,eng ENG,DF,Roma,32,1989,32,2808,88,82.1,31.2,31,89,30,1,63,2,1.88,45,27,+18,+0.58,+1.46,Matches,b6964eb6
648,Ola Solbakken,no NOR,MFFW,Roma,23,1998,14,502,36,14.7,5.6,7,64,0,7,8,6,1.43,7,4,+3,+0.54,+0.26,Matches,78f13530
649,Brandon Soppy,fr FRA,MF,Atalanta,20,2002,15,643,43,18.8,7.1,8,64,1,7,19,18,1.53,10,9,+1,+0.14,-0.41,Matches,28f66c2e
650,Brandon Soppy,fr FRA,MF,Udinese,20,2002,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,2,4,-2,-2.00,-2.03,Matches,28f66c2e
651,Roberto Soriano,it ITA,MF,Bologna,31,1991,27,1326,49,38.8,14.7,15,70,3,12,23,2,1.59,20,13,+7,+0.48,+0.60,Matches,9d4c45d6
652,Alessandro Sorrentino,it ITA,GK,Monza,20,2002,0,,,,,0,,0,0,,36,,,,,,,Matches,8ef2452a
653,Andrea Sorrentino,it ITA,GK,Salernitana,17,2004,0,,,,,0,,0,0,,6,,,,,,,Matches,74af9f8c
654,Joaquin Sosa,uy URU,DF,Bologna,20,2002,10,688,69,20.1,7.6,7,88,6,3,23,27,1.60,5,10,-5,-0.65,-0.95,Matches,50841bef
655,Riccardo Sottil,it ITA,MFFW,Fiorentina,23,1999,18,833,46,24.4,9.3,9,69,1,9,24,5,1.56,12,6,+6,+0.65,+0.51,Matches,94816803
656,Matìas Soulé,ar ARG,MFFW,Juventus,19,2003,13,420,32,12.3,4.7,4,67,0,9,17,21,1.54,6,0,+6,+1.29,+0.78,Matches,c13ddd3e
657,Adama Soumaoro,fr FRA,DF,Bologna,30,1992,23,1867,81,54.6,20.7,22,84,18,1,25,4,1.39,28,25,+3,+0.14,+0.09,Matches,7b075c75
658,Leonardo Spinazzola,it ITA,MF,Roma,29,1993,26,1654,64,48.4,18.4,18,81,12,8,24,4,1.73,20,21,-1,-0.05,-0.72,Matches,3626daea
659,Marco Sportiello,it ITA,GK,Atalanta,30,1992,15,1339,89,39.2,14.9,14,90,13,1,83,22,1.60,24,21,+3,+0.20,-0.45,Matches,ac4003af
660,Aleksandar Stanković,rs SRB,MF,Inter,16,2005,0,,,,,0,,0,0,,7,,,,,,,Matches,22cdb8a6
661,Petar Stojanović,si SVN,DF,Empoli,26,1995,27,1530,57,44.7,17.0,16,85,11,11,16,10,1.04,14,28,-14,-0.82,-0.92,Matches,13b44b02
662,Gabriel Strefezza,br BRA,FWMF,Lecce,25,1997,35,2442,70,71.4,27.1,30,78,4,5,22,0,1.00,25,35,-10,-0.37,-0.09,Matches,ac4a4508
663,Dávid Strelec,sk SVK,FW,Spezia,21,2001,7,169,24,4.9,1.9,1,57,0,6,19,11,0.57,2,5,-3,-1.60,-0.82,Matches,2cb9486d
664,Lovro Štubljar,si SVN,GK,Empoli,17,2004,0,,,,,0,,0,0,,6,,,,,,,Matches,4c909198
665,Leo Štulac,si SVN,MF,Empoli,27,1994,0,,,,,0,,0,0,,1,,,,,,,Matches,92948398
666,Isaac Success,ng NGA,FW,Udinese,26,1996,30,1815,61,53.1,20.2,21,74,4,9,30,0,1.40,28,22,+6,+0.30,+0.69,Matches,f573a8bf
667,Ibrahim Sulemana,gh GHA,MF,Hellas Verona,19,2003,16,651,41,19.0,7.2,6,76,2,10,20,13,1.12,6,15,-9,-1.24,-0.63,Matches,230c3f3a
